Id,Price
14806,211978.84615114902
7890,164711.04644138526
10440,161028.8435524173
14926,165745.17986272718
5381,156289.27001816704
3800,429594.26125768555
10511,252689.26370149586
9324,251773.09006439027
3313,216559.13630306473
7351,187832.1531979158
8459,187339.28074023925
9957,119794.29879746564
12024,182011.83019899053
4380,239245.0457745836
5042,145248.70155322689
13289,147092.63601549287
13407,421818.60475036665
13258,153278.86692026266
15993,257491.4990003843
12525,167206.42801673114
4062,251407.0090214802
12065,200649.62942365205
8227,186750.86685570635
11333,166655.682168992
2867,139182.0886847101
3319,261967.59209992894
3523,326828.5929038961
7055,196798.24078392785
14930,189564.56406206294
3444,140018.46416956483
2940,318985.97772458545
6935,352082.49752144667
16116,343407.43915056443
13370,235759.6075994513
6103,212331.85502936027
7446,170392.8313790703
1859,166521.07268458974
4079,190585.61503578155
3228,176968.69296739457
9665,155415.26260459895
15957,331013.499945646
11533,172487.08250906522
2314,125122.78876290025
4096,202287.29849934505
13437,171019.8377935269
5980,220093.83456753698
2008,187364.39925144071
6754,181057.79053692057
4129,157051.93829254658
14557,308334.71366684866
7096,326558.14221322554
14297,287094.3762287611
3967,220568.8678896474
16485,120027.64637735163
13075,333468.79664360714
14289,189394.33965532776
10988,167867.75231489292
3230,154197.4397768636
13250,177464.11066814812
2559,167236.24397222768
7739,322627.4610825456
7213,158236.80806507517
6639,213714.28538522252
3164,315082.26739778445
15207,172625.09624280786
5113,190712.6601497745
3929,143826.61150721234
14493,269719.557177158
11110,173959.0149271065
2033,195164.22976849295
16057,236214.05040174667
16709,204757.05907927972
14313,171710.71220895252
1028,305071.7577178436
7187,101460.77323177033
3738,319694.58375662955
9869,325971.14467051585
12644,201120.28131089965
3686,123874.8109627674
9196,273017.12420502363
12326,225015.77222077013
4936,193129.74713885467
13314,173168.1704362673
9857,341268.8322092277
519,188064.67662706514
8410,175179.21989878436
1720,179862.7196485456
10341,178432.34011918676
14415,186346.35157255252
10613,315344.1168494
8027,232891.86987948453
15539,253676.3536072785
7431,253733.63291673976
1370,144366.4353196903
12708,148344.65640940104
2250,222666.48625533967
14758,143107.32781491854
8525,372517.7392727263
1538,282751.13844721165
1142,161453.16129273255
1152,255483.10667475234
9802,170967.63299850066
3331,322987.74062161346
15203,181470.2277205669
4247,180322.08174456184
1976,377100.77841246134
2346,176267.3174999253
10078,268767.8023752247
1938,199285.6171286156
7819,188687.2381979137
2168,213641.8799569131
15634,230748.4511293491
8465,227604.4541172289
9313,164125.3287633781
6539,138232.62400042405
6325,115924.10001011728
13442,258347.90908367472
9967,173477.31689786178
7893,327461.0263872617
2861,193562.42726555798
11031,304205.0139143257
15073,137966.47008334965
13837,170820.43626412764
2524,247738.90620416857
8617,214475.1150363441
13513,168274.89460456985
3081,291230.64793631
10675,289724.8024095911
1907,85064.83136798769
4872,236645.177790516
16274,411463.6008585626
11837,239383.36834121423
16577,227315.98042636213
5231,284510.4951104976
11315,281472.7936252468
273,199616.52212486474
8363,233973.43928648435
4255,215471.3622048062
16330,233838.9773601747
11528,181039.55571089644
14799,274126.7574855259
1611,256118.87121643315
9234,176604.82664008712
1633,113128.88572105148
6791,213201.95139690387
11567,247619.1301854488
3070,217133.20048364127
12094,194576.88548631253
14335,315249.6663207596
137,163319.1039921313
7182,160251.70559966163
11718,179704.140552913
5194,116647.72764008798
97,363579.5605803706
5118,413268.2501345296
13920,305648.1572523861
9952,193529.4391179727
15337,210534.06007455182
10243,237868.01716049755
4048,403117.49956856616
171,156976.74106020588
11378,153448.0614632656
14190,154623.99044060084
15265,177268.45493507426
2740,129905.1060407141
5573,268960.22916276904
4481,229710.4223362902
2631,156157.20689028094
4984,237875.41432332757
16466,188786.26946866073
16716,118898.90424039766
15325,188729.95255967343
10115,171977.0813590028
117,409490.60332859814
5476,110937.10205628608
11757,175798.57680606973
12359,126537.99799657532
15546,202952.6692529253
8133,164762.75153529152
9018,349390.4553417159
2075,163798.34447198498
11170,317728.35665772285
15733,201481.2787755984
9280,148659.3946013628
10734,314789.8754889751
14071,166874.99163673408
7373,248573.92828315098
14736,181803.604295819
3458,113988.75108102764
6183,177365.37785560387
7825,218295.44809749577
16775,176614.05957540293
5717,164448.73178557766
12397,151974.59165237081
8189,516052.70175072213
4423,217240.60532976518
3994,133680.8807053936
10342,191541.30682440635
10051,192009.86229590623
9453,142327.12642653738
12593,423728.68517015467
1274,104983.83381373886
6933,353797.07736426394
1761,144283.82700682653
7157,342554.25963187916
15169,143378.24735707178
6792,305936.4463162676
13830,193233.4328835964
7240,194938.17016509676
3051,252548.81009947418
6550,116608.73696221146
4603,196533.04666643016
5729,171354.73438688033
13473,315606.7421533253
15104,152852.72924203437
6599,433865.20085004874
2216,253575.07210008733
8721,263072.1160267795
3645,190464.4579381504
8664,213735.99364390984
11001,204700.3970417167
753,168041.48248433822
8129,223457.75414067326
15235,183784.40262085077
3359,216015.0319156715
10424,224240.06033052236
10226,224204.39362225492
9252,218558.00545934011
3008,270253.6906842432
5849,167699.50865036692
8494,170765.51607733316
6764,223951.09108518448
12445,282326.42923034634
11716,194547.46956543886
4508,118407.22851427937
5669,200821.85946755583
11427,113351.61077174595
11065,189164.26827852352
8910,216584.94702091595
16401,323169.2457676273
11913,153899.52499937647
6221,213835.54283264172
10839,187581.29880857634
2809,199603.30327379325
13311,156075.45460209262
6866,187140.91037553505
6019,176623.68737619842
3024,158761.78544540599
1391,272490.119821339
15904,199839.14208619617
15858,298732.4873601777
9911,235051.76995325563
16579,209354.90814020153
4394,239424.48578619104
1468,454051.452581834
12965,147123.1326007408
2249,175290.3321168084
14384,142161.44259058408
13040,120251.05607712093
8872,141424.09998358396
12864,235702.58362070026
15712,171984.83001173753
14049,191210.21930261338
1840,116416.195500411
12019,174552.90724376342
8948,168710.1677688462
15154,185030.08077807206
6943,144810.86784092008
12564,372499.92115875735
12766,148063.0087857224
7255,238948.20633724515
7962,154492.06825340525
709,139973.82511511957
4634,144897.17638512698
889,225276.17257558435
4774,135259.3907764972
13890,172695.51567855204
15431,143147.70949987404
8726,341036.64603081276
10373,142777.5316105881
6413,173158.52503031128
9761,146979.46013005136
15864,171976.75118836755
6147,148342.31298564147
3384,205258.13535077716
320,254616.1881783324
8006,186339.4523612417
14395,176012.6551610347
14976,103274.56033443788
12185,224100.64472371785
4779,127242.48307940221
8551,166929.37156824736
9025,207719.38255676578
10616,218248.7109856522
7475,120366.00770612262
6341,339918.97567681764
14163,146699.22529189175
2211,176620.8312724119
10532,291454.3289800901
14338,138264.85259677898
831,166205.94756878316
3382,169651.23872156485
9209,278148.91900460044
7188,227340.18151134677
7197,190122.22420668395
11270,167206.28590470323
15918,137479.29362982413
6937,503426.522899517
6178,193521.9162683766
10668,166191.2626330773
1413,278591.5231764344
6884,342792.09425691864
8266,197753.5076454566
14019,181562.2101035119
16764,147310.7210716901
15306,168402.68665017758
3740,218550.45091434254
5298,174622.64302638834
8319,167305.3690768524
4229,173522.01048530225
13429,191963.04797484903
1753,439371.6556179149
860,262461.9896790315
14219,159876.80511380054
12113,207195.38017233962
11309,124235.13118365123
9930,198987.30779477282
10570,192520.78068485923
2839,156199.7715529346
6699,140674.00009755875
16647,119251.8045066042
5325,232167.66073306795
13733,159418.58548024917
7818,322991.23404425546
12505,254251.70136076232
9489,192813.80456718986
10106,190138.9637459733
7864,221539.66295450414
5134,244179.0017568348
11859,154588.61478163564
7440,338670.0523958703
1525,315920.8604234003
7339,172579.99594916304
8,335650.0018285402
3248,112873.69072311191
8995,219666.8006543786
15178,69518.4797331054
8594,174231.79152690788
15770,257362.68005219082
15859,342840.89148071647
1735,287993.5606296761
11410,503085.3961593713
16397,159864.34653919697
3572,149764.38525979477
5501,115593.47097345449
969,186390.8193068919
6977,364877.6916360714
1233,178931.5190848195
4258,169849.64071289805
90,337017.0817930273
16650,190381.36661166465
197,103461.90705515914
12514,237755.34840458538
4367,193251.07238515944
3199,188360.43364914216
5600,188426.35601219276
11641,163921.26894171056
14609,119310.60597199478
12775,155826.905756719
14240,174894.2692523047
7933,186616.96650687297
6945,348822.1122687537
14006,217395.54317881094
6320,271920.4168380118
12061,180064.25502116047
16369,206135.1531797692
16354,382147.36304839357
3970,299664.8171422538
1048,199673.80143432601
3639,247107.18446753582
14448,219687.09120230115
2812,488232.58972939913
3932,151286.20407165293
14875,326983.6383146624
8883,115809.78680750041
7622,259576.41986202865
7252,136568.21884972995
9751,170756.7028036766
2378,208828.97177036377
6816,223134.2644306804
15358,176437.49938776932
7843,162064.10164217258
10448,354124.99629588693
7840,282378.279452921
8880,236122.8844124207
12551,320270.618187286
15470,194871.45659622463
16207,207287.99076673324
12123,123062.26389339467
15247,361076.28183613834
7481,207058.33366881136
16171,347262.0370180951
7461,329383.1597014797
902,223425.56200179402
13094,163541.89637084526
11584,219631.19948687722
4462,207028.9766190462
15576,140137.91994080428
16606,231064.01750567
5427,276507.7303676041
7725,164262.11431348612
5409,170077.2069972315
12579,123242.12805344521
12013,238711.0374306598
11321,213342.37286179257
9932,147614.93763388682
591,158485.9260251064
10357,191305.085478158
3336,237769.58336502357
13,186114.12666500697
4809,189957.11939406712
7555,179707.1771201085
15172,357373.8355149515
6989,130524.9285810856
4707,171886.28668093737
2046,254607.21315897643
6495,94176.63799737892
3873,185951.7588498297
7061,199579.7840887372
12112,223718.72881306865
8917,297737.40132339444
7735,129179.41946517145
16442,242078.89987206124
4244,163682.81829482882
3747,207750.51973498557
11086,180417.74757332655
10080,213458.6540158136
15057,271581.336088215
1331,192793.51840328815
8891,160793.65123935379
13411,222339.57792671057
16730,257891.15675585956
2267,191774.93361815502
3022,195962.432971897
11190,239069.86254859876
11857,211382.93012947068
9318,171293.61283848426
16512,176080.3520760841
2053,241390.57221604756
13707,129712.70290198381
12143,162539.2285958489
14080,174563.14552330712
6130,171453.3028558642
7936,85170.46642582768
10101,170326.10627342344
5663,193711.43607864052
14811,145514.0738941927
1366,192558.4784659505
908,204479.43218311868
2953,127535.27578009904
14629,143612.00728732097
15096,236646.86453511356
2115,171288.32873127057
11770,157806.19048964276
12701,190178.9969240673
14584,138626.03472402517
1893,391119.005607802
9501,453875.10935607535
2138,113779.2265323281
9346,211651.81915096045
15960,405988.949164402
8230,163542.45188817361
13843,210170.3829991383
13810,231140.38626901433
15650,180078.93701511202
9974,147420.9348657033
12200,193820.47223301316
538,200400.0529459923
5334,203610.30711080573
14823,119963.02592366931
4817,162610.31383979658
9041,169009.85916537285
4359,298548.52447487897
4852,221886.77273672982
10141,137449.01993135794
1503,212391.8553312465
16256,400876.79262250493
683,116864.41756325321
14382,190988.85145393235
7248,209885.65570464992
1200,183652.87205507542
3563,181468.76968966617
3681,384381.8035975845
3053,250679.1420240104
4099,233548.63184900195
807,130853.45945170327
4658,314368.3575723846
3535,177188.2298023386
12548,153079.77500951668
10488,191379.0553630098
5851,164827.95368858945
13736,136265.331866739
875,165179.2646865334
14449,153984.99786797943
3958,361071.6913251726
10727,183613.1050923457
11296,138037.45205089237
13646,251575.69904067312
9599,255082.03857139326
7135,299500.68283852364
5943,334555.40640468226
2695,274655.5742799933
6766,219538.5029180211
5630,181759.28814474703
13586,203508.91601563242
3507,432269.070293583
10014,141424.09998358396
459,246434.5846061905
3582,249123.36453245257
8560,280988.52315004857
3372,172940.28751069846
13109,233840.50786288286
8160,245373.59508221011
10706,245109.1751158905
9104,332001.06258583476
2870,214020.95366793443
13712,174457.37883760076
13924,131052.68105447384
798,255663.61913053298
9750,446944.61403870134
16248,362668.8430348993
3170,170119.1390590363
12700,212338.62476513826
10601,145149.60187579592
514,207960.99629517007
4010,280718.88634585665
8124,155324.61050943562
10800,167175.67838360326
13628,214926.02985179893
11637,140303.4607465189
781,177200.44186971572
16156,179730.05170819056
12618,251022.7059632847
9766,172426.09596187167
15987,256354.75461195144
11051,323828.8162188089
7673,214652.3888213306
1245,398030.73943242844
2443,149641.01316891983
7413,101441.22006412847
310,151447.58231691757
10921,243573.0393684887
8709,99511.85084780128
12404,335699.7056613312
14986,203457.18083728288
10714,313597.6958186497
14286,200867.8300778554
13828,347519.6249529719
8926,413043.6548981624
12233,178772.31578951908
3913,197009.92903881802
5221,212131.16707073592
14965,89258.93737517144
862,182082.30095339858
13907,136256.65654221404
5418,171343.98820282047
2045,209865.5866656226
13321,186901.3122737961
2762,228057.16149458205
13888,177068.014974027
14962,148573.98901139683
13305,370423.5229160347
8487,256245.7334498846
7146,160119.43929125761
1134,186105.33228590564
15092,335397.8131675514
13760,225006.75152601357
11958,433231.9988225809
3177,163709.03650189974
11350,184338.7505638596
1524,121025.46914578139
5527,230967.74967703363
2872,200330.26359143548
8602,330824.67199459847
3067,333758.6186457206
10435,211024.32142286684
11222,238492.3419382695
8700,142931.79888070372
10961,216098.25458865895
14305,201801.94004485974
8362,262392.8542324216
4979,165895.38915564524
7180,317647.03485033946
5763,99236.03889242481
2192,188359.09970573816
13581,189168.77343868226
10720,167204.29859768646
1358,244031.72515936333
13366,313468.56597595237
13539,425957.8887585149
12849,193536.81503602705
6794,180774.0079948579
525,410026.7032431319
12223,318683.48352841055
16271,136198.63866924623
5818,112187.74064333414
16588,288439.37020566716
8981,112741.4531207753
16476,128575.67662617005
14663,184396.56566581025
3,147728.56889828463
6615,125166.36434646163
12215,290762.7219946818
304,238673.26677262553
13634,256568.4932535684
9208,176602.4269028338
2175,170776.01335474613
250,203896.4132203794
6045,170841.98791402334
10516,166240.38441347028
1852,493146.3184532379
1573,210261.1032308441
15079,162828.8702105837
5500,174924.54590576235
15775,164625.52841898397
3198,177163.7953701123
6718,189213.06020772705
4149,177763.4175714799
9627,241909.83529433026
7595,239020.9953198679
4538,190652.10051048765
3555,211496.06647258607
10483,345466.9550145733
8834,167200.23428711484
16412,174556.07798578063
6449,160430.33762863054
2767,182934.41408072124
11498,172448.55209384204
16472,146531.54469292515
178,280041.60171504633
10948,187449.30934564545
13313,276064.0364271357
8065,144657.8292498505
102,145658.38965799825
14428,188905.21361501736
11973,187358.23480041663
6663,193461.49644868934
15989,136260.45209765408
10955,439749.6530785516
11772,142418.9559421092
11364,235226.7742106371
7082,171348.58789147672
7749,430681.1399832767
6428,135835.21768699438
6869,102188.47458571974
295,169982.19238809362
12266,255917.29309459977
11129,244830.9639844007
826,395758.87459455186
3262,233203.91336789913
15641,294927.9932622773
1662,544047.7918589386
10926,207499.8623116259
10232,228345.61844666436
6376,183567.0868924429
7817,178231.31788826574
354,207113.46842116382
10076,258829.87980271142
11379,333811.027693741
10184,145044.469374031
4696,436614.96011083416
13562,425422.3675933689
5436,184668.91568136384
13196,105478.88360563222
14939,373754.1375515338
14004,191944.10620623568
5916,180874.1506950942
7229,188320.3652945324
9143,155227.34213136332
3440,195603.2143768823
319,169882.4587453062
11683,233489.93537936776
12647,257884.85050850618
12788,146443.27661397014
13662,238665.19249358756
423,300247.02588884707
5222,237445.25982266138
9242,185641.78083986085
2641,239178.65473689142
4855,175544.54924353265
5360,180322.0575582342
9799,158752.94449081228
5526,243268.99310793285
10309,145564.8278706413
2144,409363.9683976233
7191,168533.5812164623
6732,155560.5116394562
14789,146556.70143813657
13525,159592.54909013663
4066,205790.3208682994
16422,211281.39237194636
14890,193573.72484256543
2922,213536.57826642157
3601,147534.90719855606
13416,121421.58209269027
14363,185874.3919164941
9496,284346.9294299091
7115,340568.74201702495
8615,261475.56384532875
5218,75326.91635398734
9493,193993.93186390962
10623,182541.08780783525
2272,128066.86659411534
3352,270939.57428991754
84,177833.9744885451
8086,151287.16233594486
2595,246938.04796919262
3531,149287.4087771548
7460,345466.043374416
9214,298398.79536104173
2790,250810.33065332187
10548,241297.27304788053
9218,178847.29856289158
7435,181859.07631572
15780,184034.65498401845
7640,205333.1131022121
6223,178461.39614941244
3425,109444.58547030098
10582,150600.44669410927
702,256616.83507545936
2111,176212.37225314265
11730,189107.74094642972
9865,268285.09106599406
16478,341132.06021307036
1885,229794.9492684549
3956,365302.46939306275
16735,110937.37736579051
15264,202128.02798693997
15971,167290.18076286427
5584,212159.38486542375
15242,175246.40281756924
14358,194535.14740485544
11300,270567.6776544332
5446,179508.32509726722
3934,178874.8628210595
6610,161897.80690373236
10164,302048.67995191744
4646,182384.0839383746
13304,196818.14374211928
1985,204995.8361376956
4746,139443.40065861464
7963,200732.8608018149
14083,287733.868255093
13140,298528.6825802961
15023,290327.6315976629
13093,237551.40289463048
7160,175029.98190783645
7407,190696.1855718405
16056,182248.78394231
751,510496.4566323753
6179,131156.19036316237
9137,316230.34617477877
10992,298895.3010099155
5744,404428.7966535046
10884,165494.8330078504
12858,290239.1395292363
13005,217911.06658872106
16714,178992.72708038878
1419,258928.04823548262
6064,199695.88757111543
3771,200174.3046427812
5945,464318.534085179
8453,62715.556381642564
3806,164179.31015011217
16748,241312.35008319753
11380,177729.41384908537
3107,198000.2195232499
12003,199673.80143432601
14567,198099.24643199533
1079,205166.8499507949
11705,150373.62425189881
7814,212620.03137362102
10174,165879.84194671494
5514,244847.07400037185
5265,228663.79532278623
10520,358186.2406766053
13195,229336.34473287436
14601,391708.6520504225
6012,205824.67482890812
13079,167216.7081537192
9009,123241.5933788813
3122,256645.83554356644
5470,237638.9041871943
4840,170879.82892818996
6270,246311.63976892293
9158,96458.81624619765
10120,136432.33956716766
10672,310568.1533332575
4573,137408.97930857821
12118,292957.4838981137
7447,118093.9175821576
2171,206037.32032572464
6126,346552.879146447
2836,161399.8529356049
1457,245802.85651681016
11165,229296.46039983243
5923,223262.7844405116
1813,207133.0766955606
3492,241473.1458686487
1917,286094.9939917018
965,420733.9091499995
15795,146864.15127843845
821,211403.28890666855
4568,182811.49052207344
9078,221578.08794196387
11371,159604.51790016677
5149,181933.25543072697
281,209890.04921361784
1918,251543.4473569051
776,129189.92745220482
210,195513.0241154933
10782,182206.38792224642
9653,185295.64521801544
9372,159910.11192210112
5868,257298.45176117314
6176,146938.87170595708
3969,109069.1334897576
7427,158921.58894950364
8544,450500.03949502745
5219,215470.46163830368
16488,138047.95252776364
5855,246224.01351703433
15920,126701.56575932898
4393,430359.21759022627
5770,187366.56609733615
2900,146851.57718604643
8622,81355.3485922158
11610,276342.4080192016
10969,116440.13059017978
11029,159281.57941289
6193,345720.9658004344
14087,472874.5980450205
13623,153815.2508171754
16689,179999.31340723534
1027,265229.61597912654
949,155642.45599728738
672,119422.39850751364
13832,152748.27137668218
2471,207422.57306697613
8728,277958.1911947314
7742,236719.10504747636
2698,219437.8659244042
9084,180225.4471354561
6075,294473.9902598222
2874,173341.2573990035
13119,144925.01631467734
5010,211980.83115163015
1284,184105.93354963648
1151,166381.15263698847
5110,337214.19082537026
11386,141255.89854257146
8019,266406.3913882484
2859,127145.85404140319
16110,178117.15217137174
16027,305335.27846716373
14902,174389.7564240649
14301,206343.00578459032
2451,243231.12319817828
13596,140308.29706227605
1464,137367.72744827042
7927,345571.28658849135
9638,174628.62073118085
8009,299328.5349138549
11903,168305.02388528132
9243,114726.47543890524
547,203999.01854900733
5511,129218.70020057603
11247,190267.71564131705
15928,298148.77046056325
3434,225710.0436649348
7614,162572.84640858963
1380,209727.03267090212
2770,137035.45845921178
111,180348.61978399302
5994,135854.4164464548
12341,197837.12783927543
2787,251084.19619574797
14410,327718.0417329842
15983,125222.69028983035
14876,216494.3581220694
653,168220.5799800909
2174,215592.07302965346
2575,307818.23980183894
7976,165181.00053926304
5812,320915.152353124
13589,410085.41675741604
9122,137642.32915537452
8159,504051.9535246176
8754,352308.61120711657
9321,197340.77388278977
13535,256074.58016744227
2083,164882.34761470192
2689,335687.4498580944
2248,267344.1715045918
11649,156788.920273986
11045,286546.78622569825
1276,108197.7608144973
5962,147087.8528964368
13012,169726.58097546396
4642,186861.59441584037
179,171991.00377067475
15347,463772.61300089664
3339,159717.43754609677
